doses_admin_daily,7_day_avg,date
67564.0,73389.14285714286,2021-03-10
75511.0,83811.0,2021-03-11
119985.0,70499.85714285714,2021-03-12
81867.0,77298.0,2021-03-13
148572.0,76470.14285714286,2021-03-14
0.0,77142.42857142857,2021-03-15
47587.0,73135.57142857143,2021-03-16
61769.0,73470.71428571429,2021-03-17
80217.0,64218.0,2021-03-18
91937.0,73759.0,2021-03-19
84213.0,74649.14285714286,2021-03-20
83803.0,65950.71428571429,2021-03-21
66787.0,75256.85714285714,2021-03-22
53818.0,74644.28571428571,2021-03-23
880.0,75391.42857142857,2021-03-24
145360.0,77006.57142857143,2021-03-25
87649.0,80175.71428571429,2021-03-26
89443.0,81222.57142857143,2021-03-27
95109.0,93733.0,2021-03-28
88971.0,85613.0,2021-03-29
61146.0,93514.57142857143,2021-03-30
88453.0,99488.85714285714,2021-03-31
88520.0,101852.14285714286,2021-04-01
142960.0,101790.14285714286,2021-04-02
131263.0,100783.57142857143,2021-04-03
111652.0,98186.28571428571,2021-04-04
88537.0,101858.0,2021-04-05
54100.0,118202.57142857143,2021-04-06
70272.0,120061.57142857143,2021-04-07
114222.0,117656.0,2021-04-08
257372.0,116846.0,2021-04-09
144276.0,122859.14285714286,2021-04-10
94813.0,127859.0,2021-04-11
82867.0,126322.85714285714,2021-04-12
96192.0,103521.85714285714,2021-04-13
105271.0,99004.0,2021-04-14
103469.0,96985.14285714286,2021-04-15
97765.0,95324.0,2021-04-16
112651.0,92263.85714285714,2021-04-17
80681.0,90763.85714285714,2021-04-18
71239.0,89644.0,2021-04-19
74771.0,92048.14285714286,2021-04-20
94771.0,91149.42857142857,2021-04-21
95630.0,91296.0,2021-04-22
114594.0,90531.42857142857,2021-04-23
106360.0,90993.42857142857,2021-04-24
81707.0,89024.71428571429,2021-04-25
65887.0,87333.57142857143,2021-04-26
78005.0,83118.28571428571,2021-04-27
80990.0,79204.85714285714,2021-04-28
83792.0,74521.42857142857,2021-04-29
85087.0,70644.85714285714,2021-04-30
78966.0,66587.57142857143,2021-05-01
48923.0,66766.28571428571,2021-05-02
38751.0,65779.71428571429,2021-05-03
49604.0,67363.42857142857,2021-05-04
82241.0,68193.14285714286,2021-05-05
76886.0,72007.85714285714,2021-05-06
96173.0,75818.28571428571,2021-05-07
84774.0,74977.28571428571,2021-05-08
75626.0,71811.14285714286,2021-05-09
65424.0,68419.14285714286,2021-05-10
43717.0,63495.0,2021-05-11
60078.0,63182.142857142855,2021-05-12
53142.0,60650.28571428572,2021-05-13
61704.0,56494.28571428572,2021-05-14
82584.0,55508.142857142855,2021-05-15
57903.0,57903.71428571428,2021-05-16
36332.0,59938.57142857143,2021-05-17
36814.0,63985.42857142857,2021-05-18
76847.0,60572.0,2021-05-19
67386.0,59385.71428571428,2021-05-20
90032.0,58297.142857142855,2021-05-21
58690.0,58486.42857142857,2021-05-22
49599.0,54606.42857142857,2021-05-23
28712.0,52641.42857142857,2021-05-24
38139.0,46117.57142857143,2021-05-25
49687.0,45853.142857142855,2021-05-26
53631.0,45228.833333333336,2021-05-27
44365.0,48532.2,2021-05-28
56839.0,51130.5,2021-05-29
