doses_admin_daily,7_day_avg,date
0.0,10484.57142857143,2021-03-15
4530.0,10138.285714285714,2021-03-16
6254.0,9945.0,2021-03-17
7278.0,7675.142857142857,2021-03-18
10868.0,9893.142857142857,2021-03-19
11285.0,10335.857142857143,2021-03-20
13511.0,10574.285714285714,2021-03-21
15526.0,10875.857142857143,2021-03-22
7629.0,10934.57142857143,2021-03-23
7923.0,10528.714285714286,2021-03-24
9389.0,10228.0,2021-03-25
11279.0,9785.285714285714,2021-03-26
8444.0,9283.57142857143,2021-03-27
11406.0,14079.857142857143,2021-03-28
12427.0,15306.714285714286,2021-03-29
4117.0,20212.428571428572,2021-03-30
41497.0,20918.571428571428,2021-03-31
17977.0,25560.285714285714,2021-04-01
45619.0,25118.85714285714,2021-04-02
13387.0,27730.285714285714,2021-04-03
43898.0,22409.0,2021-04-04
9337.0,23905.0,2021-04-05
22397.0,25917.0,2021-04-06
4248.0,28803.428571428572,2021-04-07
28449.0,27582.571428571428,2021-04-08
59703.0,29205.14285714286,2021-04-09
33592.0,28565.571428571428,2021-04-10
35352.0,29586.428571428572,2021-04-11
20695.0,31539.0,2021-04-12
17920.0,26647.714285714286,2021-04-13
11394.0,23706.714285714286,2021-04-14
42117.0,20183.14285714286,2021-04-15
25464.0,17671.714285714286,2021-04-16
13005.0,15984.0,2021-04-17
10687.0,15137.42857142857,2021-04-18
3115.0,9597.57142857143,2021-04-19
6106.0,6403.571428571428,2021-04-20
5468.0,5025.0,2021-04-21
3338.0,3993.0,2021-04-22
3106.0,3923.714285714286,2021-04-23
3355.0,3401.4285714285716,2021-04-24
3463.0,2984.1428571428573,2021-04-25
2630.0,2996.714285714286,2021-04-26
2450.0,3088.0,2021-04-27
2547.0,3390.4285714285716,2021-04-28
3426.0,3428.8571428571427,2021-04-29
3745.0,3423.8571428571427,2021-04-30
5472.0,3073.8571428571427,2021-05-01
3732.0,3533.714285714286,2021-05-02
2595.0,3044.285714285714,2021-05-03
0.0,-47.285714285714285,2021-05-04
5766.0,-386.0,2021-05-05
0.0,-379.57142857142856,2021-05-06
-17896.0,-371.85714285714283,2021-05-07
3101.0,-195.0,2021-05-08
3777.0,-459.0,2021-05-09
2649.0,5993.285714285715,2021-05-10
1238.0,9003.857142857143,2021-05-11
3918.0,9027.285714285714,2021-05-12
45166.0,8990.57142857143,2021-05-13
3178.0,8986.42857142857,2021-05-14
3265.0,9293.0,2021-05-15
3520.0,16521.0,2021-05-16
2620.0,10638.142857142857,2021-05-17
3384.0,18265.0,2021-05-18
54514.0,18262.571428571428,2021-05-19
3986.0,18302.285714285714,2021-05-20
56566.0,18789.428571428572,2021-05-21
3248.0,18633.571428571428,2021-05-22
3798.0,11180.142857142857,2021-05-23
6030.0,14279.0,2021-05-24
2293.0,7462.571428571428,2021-05-25
2340.0,7009.857142857143,2021-05-26
25678.0,7545.166666666667,2021-05-27
8851.0,7848.2,2021-05-28
79.0,9237.0,2021-05-29
