doses_admin_daily,7_day_avg,date
35209.0,37602.71428571428,2021-03-13
107442.0,37251.857142857145,2021-03-14
0.0,36342.857142857145,2021-03-15
29852.0,37813.42857142857,2021-03-16
10776.0,39154.857142857145,2021-03-17
31903.0,31512.14285714286,2021-03-18
49512.0,39499.42857142857,2021-03-19
44599.0,39637.57142857143,2021-03-20
53943.0,40707.42857142857,2021-03-21
55911.0,41417.71428571428,2021-03-22
30819.0,41006.28571428572,2021-03-23
18265.0,42863.71428571428,2021-03-24
36875.0,40532.142857142855,2021-03-25
46632.0,40996.71428571428,2021-03-26
57601.0,41480.57142857143,2021-03-27
37622.0,41236.57142857143,2021-03-28
59163.0,49794.42857142857,2021-03-29
34206.0,43132.71428571428,2021-03-30
16557.0,54867.71428571428,2021-03-31
96780.0,56054.42857142857,2021-04-01
0.0,53787.142857142855,2021-04-02
139746.0,55514.42857142857,2021-04-03
45929.0,54223.57142857143,2021-04-04
43292.0,46578.28571428572,2021-04-05
46297.0,63200.142857142855,2021-04-06
7521.0,52201.71428571428,2021-04-07
43263.0,54706.57142857143,2021-04-08
116353.0,55554.0,2021-04-09
62757.0,55542.71428571428,2021-04-10
63463.0,57456.0,2021-04-11
49224.0,58055.57142857143,2021-04-12
46218.0,49432.28571428572,2021-04-13
20914.0,50478.71428571428,2021-04-14
47460.0,51699.857142857145,2021-04-15
55990.0,48563.28571428572,2021-04-16
70082.0,43252.857142857145,2021-04-17
72011.0,46508.42857142857,2021-04-18
27268.0,46991.57142857143,2021-04-19
9045.0,46238.857142857145,2021-04-20
43703.0,41857.57142857143,2021-04-21
50842.0,42341.28571428572,2021-04-22
50721.0,46130.0,2021-04-23
39413.0,47071.142857142855,2021-04-24
75397.0,45424.142857142855,2021-04-25
53789.0,43943.0,2021-04-26
15633.0,42153.0,2021-04-27
32174.0,41423.42857142857,2021-04-28
40474.0,36720.57142857143,2021-04-29
38191.0,32376.714285714286,2021-04-30
34306.0,30143.428571428572,2021-05-01
42477.0,30274.571428571428,2021-05-02
23382.0,29289.14285714286,2021-05-03
0.0,28024.428571428572,2021-05-04
33092.0,27947.285714285714,2021-05-05
33576.0,25934.571428571428,2021-05-06
29338.0,28743.428571428572,2021-05-07
33766.0,30764.285714285714,2021-05-08
28388.0,29636.14285714286,2021-05-09
43044.0,28029.428571428572,2021-05-10
14146.0,26374.571428571428,2021-05-11
25195.0,24140.14285714286,2021-05-12
22329.0,25452.428571428572,2021-05-13
17754.0,23611.571428571428,2021-05-14
18125.0,22807.428571428572,2021-05-15
37574.0,21824.14285714286,2021-05-16
30158.0,21920.428571428572,2021-05-17
8517.0,22853.285714285714,2021-05-18
18312.0,24623.428571428572,2021-05-19
23003.0,21539.285714285714,2021-05-20
24284.0,20002.285714285714,2021-05-21
30516.0,19707.14285714286,2021-05-22
15985.0,18651.85714285714,2021-05-23
19399.0,17786.714285714286,2021-05-24
6451.0,16557.85714285714,2021-05-25
10925.0,14394.285714285714,2021-05-26
16947.0,14129.166666666666,2021-05-27
15682.0,13075.2,2021-05-28
15371.0,14731.25,2021-05-29
