doses_admin_daily,7_day_avg,date
85419.0,93381.85714285714,2021-03-11
76172.0,76074.85714285714,2021-03-12
95195.0,85506.42857142857,2021-03-13
248546.0,93580.71428571429,2021-03-14
0.0,90843.71428571429,2021-03-15
66021.0,93446.14285714286,2021-03-16
83712.0,92464.0,2021-03-17
66260.0,69830.0,2021-03-18
94389.0,84056.14285714286,2021-03-19
88320.0,83367.71428571429,2021-03-20
90108.0,75425.28571428571,2021-03-21
99583.0,82738.71428571429,2021-03-22
61202.0,82822.85714285714,2021-03-23
28115.0,86637.71428571429,2021-03-24
117454.0,79031.28571428571,2021-03-25
94978.0,78138.85714285714,2021-03-26
115024.0,84403.28571428571,2021-03-27
36863.0,88783.28571428571,2021-03-28
93336.0,81309.85714285714,2021-03-29
105053.0,86923.57142857143,2021-03-30
58775.0,70491.57142857143,2021-03-31
65140.0,78808.85714285714,2021-04-01
134274.0,72591.42857142857,2021-04-02
0.0,79339.85714285714,2021-04-03
95084.0,80195.0,2021-04-04
49814.0,87082.14285714286,2021-04-05
152292.0,101657.42857142857,2021-04-06
64761.0,101657.42857142857,2021-04-07
113350.0,90380.28571428571,2021-04-08
236301.0,116328.0,2021-04-09
0.0,107822.14285714286,2021-04-10
16144.0,111764.28571428571,2021-04-11
231448.0,110837.28571428571,2021-04-12
92751.0,92210.57142857143,2021-04-13
92356.0,92210.57142857143,2021-04-14
106861.0,89904.28571428571,2021-04-15
105914.0,84921.57142857143,2021-04-16
0.0,78884.85714285714,2021-04-17
0.0,76786.28571428571,2021-04-18
196569.0,78237.71428571429,2021-04-19
50494.0,72207.0,2021-04-20
77666.0,72207.0,2021-04-21
117021.0,72207.0,2021-04-22
63699.0,58828.71428571428,2021-04-23
0.0,64336.71428571428,2021-04-24
0.0,60351.142857142855,2021-04-25
102921.0,55561.42857142857,2021-04-26
89050.0,56003.57142857143,2021-04-27
49767.0,56003.57142857143,2021-04-28
83493.0,56134.57142857143,2021-04-29
66794.0,60241.28571428572,2021-04-30
0.0,47519.857142857145,2021-05-01
917.0,53398.71428571428,2021-05-02
131668.0,50857.857142857145,2021-05-03
0.0,49700.42857142857,2021-05-04
90919.0,49700.42857142857,2021-05-05
65707.0,49569.42857142857,2021-05-06
58692.0,45599.28571428572,2021-05-07
0.0,49753.42857142857,2021-05-08
0.0,42054.857142857145,2021-05-09
103877.0,38875.71428571428,2021-05-10
29079.0,37073.142857142855,2021-05-11
37029.0,37073.142857142855,2021-05-12
43453.0,37073.142857142855,2021-05-13
46074.0,34992.0,2021-05-14
0.0,33833.28571428572,2021-05-15
0.0,38303.57142857143,2021-05-16
89309.0,37274.28571428572,2021-05-17
20968.0,36529.142857142855,2021-05-18
68321.0,36529.142857142855,2021-05-19
36248.0,36529.142857142855,2021-05-20
40858.0,35243.28571428572,2021-05-21
0.0,37181.57142857143,2021-05-22
0.0,32233.428571428572,2021-05-23
80308.0,31223.0,2021-05-24
34536.0,30037.571428571428,2021-05-25
33684.0,30037.571428571428,2021-05-26
29175.0,35043.833333333336,2021-05-27
32560.0,25991.0,2021-05-28
0.0,23854.75,2021-05-29
